"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME","ENTREZID"
"18","ENSMUSG00000004665",1932.15908726601,3.69640037973973,0.216536010511547,17.0706035038113,2.45647432008237e-65,1.70602141529721e-62,"Cnn2","calponin 2","12798"
"19","ENSMUSG00000054435",605.42844396362,5.73723500627463,0.337687102616389,16.9897960621614,9.77283679577796e-65,6.43001225179054e-62,"Gimap4","GTPase, IMAP family member 4","107526"
"20","ENSMUSG00000059305",951.440345038995,-8.6252835684114,0.51307898348722,-16.8108300008477,2.03304724851485e-63,1.27075618268421e-60,"Vpreb1","pre-B lymphocyte gene 1","22362"
"21","ENSMUSG00000025014",1136.86119185192,-4.34170845855009,0.264489779149782,-16.4154111077818,1.48372450109851e-60,8.83239999439642e-58,"Dntt","deoxynucleotidyltransferase, terminal","21673"
"22","ENSMUSG00000092341",1623.41302847118,3.43322529005124,0.210586224385553,16.3031807995451,9.3686999188122e-60,5.32355080386688e-57,"Malat1","metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)","72289"
"23","ENSMUSG00000001281",587.992452311632,4.68390352119787,0.291516237638666,16.0673846477243,4.31929058537289e-58,2.34762833077159e-55,"Itgb7","integrin beta 7","16421"
"24","ENSMUSG00000027863",518.193536431885,7.06937582185329,0.449812688579843,15.7162659065329,1.17020287807959e-55,6.09529424119708e-53,"Cd2","CD2 antigen","12481"
"25","ENSMUSG00000025647",1871.37099148304,3.8093683248644,0.243426231059718,15.6489639932431,3.37671863739531e-55,1.68849438744315e-52,"Shisa5","shisa family member 5","66940"
"26","ENSMUSG00000054428",1222.86507843652,-3.5534029886173,0.232208717713064,-15.3026252571972,7.34337509124606e-53,3.53075123137181e-50,"Atpif1","ATPase inhibitory factor 1","11983"
"27","ENSMUSG00000023571",556.57190460086,-5.29596221761946,0.360005999751981,-14.7107609908391,5.49855727285537e-49,2.54583201733204e-46,"C1qtnf12","C1q and tumor necrosis factor related 12","67389"
"28","ENSMUSG00000034708",484.404208071934,-4.86201976548367,0.339773694449193,-14.309582657261,1.90654013858036e-46,8.51202081156898e-44,"Grn","granulin","14824"
"29","ENSMUSG00000040466",410.409623542746,-5.82756658947059,0.407486598552961,-14.3012472316024,2.1492286117088e-46,9.26465754309369e-44,"Blvrb","biliverdin reductase B (flavin reductase (NADPH))","233016"
"30","ENSMUSG00000054717",650.572201099717,-3.97347047838835,0.280065724587574,-14.1876357210069,1.09281349060693e-45,4.55375381535908e-43,"Hmgb2","high mobility group box 2","97165"
"31","ENSMUSG00000026222",663.464874385621,3.84719746494581,0.27176836236177,14.1561638430324,1.71081693691653e-45,6.89900726722372e-43,"Sp100","nuclear antigen Sp100","20684"
"32","ENSMUSG00000049866",834.340810997594,4.97023719252635,0.352357411336879,14.1056695066205,3.50447477569502e-45,1.36904497409261e-42,"Arl4c","ADP-ribosylation factor-like 4C","320982"
"33","ENSMUSG00000005465",447.200755358181,5.11199202515746,0.366606952411403,13.9440673220535,3.41888104201668e-44,1.29513430018941e-41,"Il27ra","interleukin 27 receptor, alpha","50931"
"34","ENSMUSG00000047867",1019.16096446759,3.23127164381386,0.23385273149056,13.817549289324,1.99755353452398e-43,7.34453433384831e-41,"Gimap6","GTPase, IMAP family member 6","231931"
"35","ENSMUSG00000020297",309.512316602628,5.89951700979873,0.429664490029126,13.7305203169078,6.66531179712746e-43,2.38065893645401e-40,"Nsg2","neuron specific gene family member 2","18197"
"36","ENSMUSG00000002668",339.260807873134,5.14594658377265,0.375937199328511,13.6883144125247,1.192434108022e-42,4.14072744010641e-40,"Dennd1c","DENN/MADD domain containing 1C","70785"
"37","ENSMUSG00000021871",512.058383220348,-4.18290931447357,0.306854500642903,-13.6315723110132,2.59919326605048e-42,8.78176081591812e-40,NA,NA,NA
"38","ENSMUSG00000063856",2933.74773349244,-2.79611137737383,0.206649572337318,-13.5306903650867,1.03051292369088e-41,3.3901163313315e-39,"Gpx1","glutathione peroxidase 1","14775"
"39","ENSMUSG00000000903",640.997678974267,-8.91525948409885,0.659334297326588,-13.5216073549453,1.16600010364965e-41,3.73747879377544e-39,"Vpreb3","pre-B lymphocyte gene 3","22364"
"40","ENSMUSG00000034634",335.647229402064,-5.85931965979804,0.433852756436304,-13.5053185046625,1.45483206828004e-41,4.54671392139219e-39,"Ly6d","lymphocyte antigen 6 complex, locus D","17068"
"41","ENSMUSG00000049932",869.394965058343,-3.34483961363249,0.248479157979299,-13.4612481820755,2.64411557976147e-41,8.06197289331661e-39,"H2afx","H2A histone family, member X","15270"
"42","ENSMUSG00000000682",2047.07237001716,3.19540790558971,0.239389475359053,13.3481553472517,1.21418457492558e-40,3.61393365979635e-38,"Cd52","CD52 antigen","23833"
"43","ENSMUSG00000029455",387.876452091871,-4.73446236431665,0.355055105800676,-13.3344438284871,1.45939025151983e-40,4.24275291494173e-38,"Aldh2","aldehyde dehydrogenase 2, mitochondrial","11669"
"44","ENSMUSG00000030579",429.915189270634,-4.52774035556546,0.340802559732674,-13.2855233221166,2.80887755710597e-40,7.98040416849584e-38,"Tyrobp","TYRO protein tyrosine kinase binding protein","22177"
"45","ENSMUSG00000051735",544.098070086131,4.35903129835907,0.329153339174777,13.2431629260929,4.94227637752565e-40,1.37296437767663e-37,"Rinl","Ras and Rab interactor-like","320435"
"46","ENSMUSG00000001403",576.794619048814,-5.58398481685678,0.422334151215736,-13.221722185579,6.57412647445735e-40,1.78659032733025e-37,"Ube2c","ubiquitin-conjugating enzyme E2C","68612"
"47","ENSMUSG00000024670",308.678348208862,6.57069192622516,0.499378134381359,13.1577485553409,1.53594821476618e-39,4.08529545378554e-37,"Cd6","CD6 antigen","12511"
"48","ENSMUSG00000030336",842.102327400497,3.12821081143752,0.238903433656955,13.0940387233168,3.56154836365105e-39,9.27560751958371e-37,"Cd27","CD27 antigen","21940"
"49","ENSMUSG00000031785",358.957039616136,-5.62214414219053,0.430359750531527,-13.0638242429659,5.29971165504056e-39,1.35207541631963e-36,"Adgrg1","adhesion G protein-coupled receptor G1","14766"
"50","ENSMUSG00000064368",1797.33470419397,3.15466295188685,0.242018536930503,13.0347988707689,7.75713011341596e-39,1.93943767095626e-36,"ND6","NADH dehydrogenase subunit 6","17722"
"51","ENSMUSG00000028530",966.835277438648,3.18363346175155,0.24474672780229,13.0078693608657,1.10376812126409e-38,2.70553044782793e-36,"Jak1","Janus kinase 1","16451"
"52","ENSMUSG00000005763",388.275213446254,4.76183860268803,0.366288100459974,13.000254708543,1.21936487914865e-38,2.93140006812255e-36,"Cd247","CD247 antigen","12503"
"53","ENSMUSG00000056394",819.48930913271,-3.68332514693994,0.283976427952687,-12.9705312990049,1.7977985661254e-38,4.24043016511955e-36,"Lig1","ligase I, DNA, ATP-dependent","16881"
"54","ENSMUSG00000049775",7239.84309497838,2.65877796579031,0.206156470975251,12.8968930890823,4.68612358513259e-38,1.0848376099582e-35,"Tmsb4x","thymosin, beta 4, X chromosome","19241"
"55","ENSMUSG00000040713",596.216856866327,-3.63926151457217,0.283250744873337,-12.8481975085346,8.8037727082142e-38,2.00101750227974e-35,"Creg1","cellular repressor of E1A-stimulated genes 1","433375"
"56","ENSMUSG00000005474",334.248767471981,-7.19449462126156,0.566626666401816,-12.6970632479193,6.13904559546999e-37,1.37043230337447e-34,"Myl10","myosin, light chain 10, regulatory","59310"
"57","ENSMUSG00000023505",420.468488551217,-4.79370579915351,0.380544556299343,-12.5969632722395,2.19431265128792e-36,4.81247411469303e-34,"Cdca3","cell division cycle associated 3","14793"
"58","ENSMUSG00000023067",358.840101677124,-5.25770352467063,0.423525009181929,-12.4141512559702,2.18996894623023e-35,4.72013824083174e-33,"Cdkn1a","cyclin-dependent kinase inhibitor 1A (P21)","12575"
"59","ENSMUSG00000030724",307.462804894973,-5.68977541451484,0.46072476790463,-12.3496191454865,4.89425711963374e-35,1.03700183478884e-32,"Cd19","CD19 antigen","12478"
"60","ENSMUSG00000030677",389.750847160156,-4.63642426341588,0.378674133819998,-12.2438367169272,1.81257320168825e-34,3.77649626571748e-32,"Kif22","kinesin family member 22","110033"
"61","ENSMUSG00000001248",879.408008413081,3.12579746708004,0.255398285174487,12.2389132916241,1.92593966792644e-34,3.94691340799154e-32,"Gramd1a","GRAM domain containing 1A","52857"
"62","ENSMUSG00000027073",299.432666106769,-6.81266373204316,0.560721627425148,-12.149814451294,5.74959337739121e-34,1.15928494856077e-31,"Prg2","proteoglycan 2, bone marrow","19074"
"63","ENSMUSG00000026778",263.724358506016,7.02018028221366,0.580308451355889,12.0973255960878,1.09108088828533e-33,2.16501621975476e-31,"Prkcq","protein kinase C, theta","18761"
"64","ENSMUSG00000064370",3116.51811001834,2.78368852757934,0.230378733664822,12.083096748111,1.29739698031019e-33,2.53418119544652e-31,"CYTB","cytochrome b","17711"
"65","ENSMUSG00000027763",527.80611167917,3.3180152265748,0.275318462833622,12.0515536532685,1.90328229277624e-33,3.66045106799936e-31,"Mbnl1","muscleblind like splicing factor 1","56758"
"66","ENSMUSG00000035268",280.035071303908,-5.4355334603391,0.451740402004216,-12.0324271112868,2.39999987795492e-33,4.5458179506537e-31,"Pkig","protein kinase inhibitor, gamma","18769"
"67","ENSMUSG00000034041",261.468658719219,-6.39176173512338,0.536766407974251,-11.9079019107134,1.0765197630876e-32,2.00859306841165e-30,"Lyl1","lymphoblastomic leukemia 1","17095"
"68","ENSMUSG00000020846",411.621718732497,4.25101471568172,0.357071144723425,11.9052317122248,1.11154117466827e-32,2.04343768007765e-30,"Rflnb","refilin B","76566"
"69","ENSMUSG00000024353",249.554821280338,-5.96616569899803,0.501471331450288,-11.8973215911336,1.22206690823496e-32,2.21406643765874e-30,"Mzb1","marginal zone B and B1 cell-specific protein 1","69816"
"70","ENSMUSG00000074476",367.987838484595,-4.80554753345128,0.404345450796892,-11.8847572638209,1.4204712778879e-32,2.53675877783952e-30,"Spc24","SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae)","67629"
"71","ENSMUSG00000027556",551.217632497314,-9.24345924664564,0.779129258016372,-11.8638327999375,1.82428836206062e-32,3.21203222734083e-30,"Car1","carbonic anhydrase 1","12346"
"72","ENSMUSG00000004655",457.977552335251,-8.61268494785065,0.726443368925205,-11.855961959696,2.00409355058342e-32,3.47960742720047e-30,"Aqp1","aquaporin 1","11826"
"73","ENSMUSG00000066621",556.61857624581,3.1861353499385,0.271824355607862,11.7213019518195,9.91365746814218e-32,1.69767989053761e-29,"Tecpr1","tectonin beta-propeller repeat containing 1","70381"
"74","ENSMUSG00000014030",250.877416892513,-6.77651665335614,0.584620800706102,-11.5913026788843,4.56141761771357e-31,7.70571373500504e-29,"Pax5","paired box 5","18507"
"75","ENSMUSG00000052684",298.642292145239,-4.71807761865729,0.408935666946195,-11.5374568667254,8.541322872997e-31,1.42366769647114e-28,"Jun","jun proto-oncogene","16476"
"76","ENSMUSG00000040699",3094.64970351385,2.19218668555692,0.190092980254756,11.5321811600777,9.08133276809037e-31,1.49375974913023e-28,"Limd2","LIM domain containing 2","67803"
"77","ENSMUSG00000031004",493.937355396526,-4.33838592210058,0.376832956559569,-11.5127561073995,1.13782868328453e-30,1.84727225581037e-28,"Mki67","antigen identified by monoclonal antibody Ki 67","17345"
"78","ENSMUSG00000057098",240.556772241861,-5.39224751762591,0.472504204275754,-11.4120625146417,3.63994578752429e-30,5.83371311408221e-28,"Ebf1","early B cell factor 1","13591"
"79","ENSMUSG00000053977",1533.92660371531,11.8613994278933,1.04440276700033,11.357112220184,6.83673439872297e-30,1.08184831289159e-27,"Cd8a","CD8 antigen, alpha chain","12525"
"80","ENSMUSG00000037706",225.556450894183,-5.57960048860813,0.491456532812443,-11.35319222776,7.15035753344077e-30,1.11733274406929e-27,"Cd81","CD81 antigen","12520"
"81","ENSMUSG00000019942",228.376275105145,-6.46219894398798,0.571707858618335,-11.3033236233719,1.26343948439431e-29,1.94990827091522e-27,"Cdk1","cyclin-dependent kinase 1","12534"
"82","ENSMUSG00000025163",202.599832537624,6.25493416232344,0.559174813293157,11.1860084067202,4.77446717156892e-29,7.27873342826623e-27,"Cd7","CD7 antigen","12516"
"83","ENSMUSG00000027447",920.882744582827,-3.20922062461106,0.288322802950685,-11.1306514495836,8.89827962830307e-29,1.34020956184839e-26,"Cst3","cystatin C","13010"
"84","ENSMUSG00000005413",239.226550645133,-7.06183119968733,0.634521307740392,-11.1293838576286,9.02572108399799e-29,1.34322070560784e-26,"Hmox1","heme oxygenase 1","15368"
"85","ENSMUSG00000020914",791.569643931498,-3.60308637360715,0.325115473025267,-11.0824819873372,1.52583166683979e-28,2.2179560078098e-26,"Top2a","topoisomerase (DNA) II alpha","21973"
"86","ENSMUSG00000063286",516.961220718662,3.10169827548888,0.279850323707346,11.0834185731816,1.50994963891771e-28,2.2179560078098e-26,"Gm8995","predicted gene 8995","668139"
"87","ENSMUSG00000001128",274.354178294848,-4.77712876455674,0.434846194489295,-10.9857895161466,4.47310223918394e-28,6.42738518299293e-26,"Cfp","complement factor properdin","18636"
"88","ENSMUSG00000004207",956.888876899413,-3.0477795778985,0.277635417966557,-10.9776324657023,4.89586758845392e-28,6.91328767555221e-26,"Psap","prosaposin","19156"
"89","ENSMUSG00000028381",195.224985356825,5.35820959369572,0.488123756734886,10.9771538872383,4.92186707562712e-28,6.91328767555221e-26,"Ugcg","UDP-glucose ceramide glucosyltransferase","22234"
"90","ENSMUSG00000038604",439.394263435158,-3.33438892693937,0.30546734068497,-10.9156969758615,9.69825303112836e-28,1.34708734602373e-25,"Ripor1","RHO family interacting cell polarization regulator 1","75687"
"91","ENSMUSG00000028825",215.415116004092,-6.6045929110381,0.605303333412244,-10.9112118610125,1.01888930362047e-27,1.38447121571299e-25,"Rhd","Rh blood group, D antigen","19746"
"92","ENSMUSG00000036006",373.104642068073,4.27708290677995,0.391973623810285,10.911659986719,1.01387843792003e-27,1.38447121571299e-25,"Ripor2","RHO family interacting cell polarization regulator 2","193385"
"93","ENSMUSG00000069516",287.839635595419,-4.632614624348,0.425319619828222,-10.8920783532606,1.25737544132916e-27,1.69015595613504e-25,"Lyz2","lysozyme 2","17105"
"94","ENSMUSG00000019843",444.737222900686,3.15397771581181,0.289765845966374,10.8845737332957,1.36535898224935e-27,1.81578219543607e-25,"Fyn","Fyn proto-oncogene","14360"
"95","ENSMUSG00000026581",706.347041843183,2.89266960938972,0.265853941958258,10.8806722521493,1.42508067380753e-27,1.87525615823873e-25,"Sell","selectin, lymphocyte","20343"
"96","ENSMUSG00000021939",987.531877264784,-2.71878852771192,0.249952837755926,-10.8772060846405,1.48030788054609e-27,1.92763841819861e-25,"Ctsb","cathepsin B","13030"
"97","ENSMUSG00000069833",215.480033858304,6.64613413667329,0.611163034675321,10.8745682569039,1.52375458653104e-27,1.96375835940459e-25,"Ahnak","AHNAK nucleoprotein (desmoyokin)","66395"
"98","ENSMUSG00000035697",1931.79282594277,2.53664092193402,0.233393448195471,10.8685181248513,1.62823914660905e-27,2.0770017930367e-25,"Arhgap45","Rho GTPase activating protein 45","70719"
"99","ENSMUSG00000015749",649.846176446051,-2.88959443601347,0.266604866511744,-10.8384909616276,2.2617087234498e-27,2.85592128806524e-25,"Anp32e","acidic (leucine-rich) nuclear phosphoprotein 32 family, member E","66471"
"100","ENSMUSG00000031807",843.575540324261,-2.70761587788787,0.249937890772133,-10.8331548670881,2.39749866993048e-27,2.99711308728009e-25,"Pgls","6-phosphogluconolactonase","66171"
"101","ENSMUSG00000032035",829.668434019451,2.8732570636776,0.265885035765049,10.8063887665215,3.21061441342282e-27,3.97385057249491e-25,"Ets1","E26 avian leukemia oncogene 1, 5' domain","23871"
"102","ENSMUSG00000000184",1509.6413781315,2.33810343313675,0.216901719866227,10.7795522994412,4.29973346101563e-27,5.26970274472122e-25,"Ccnd2","cyclin D2","12444"
"103","ENSMUSG00000026094",366.09205599485,3.9653067030773,0.367939138252986,10.7770723220829,4.41721450214626e-27,5.36112606711945e-25,"Stk17b","serine/threonine kinase 17b (apoptosis-inducing)","98267"
"104","ENSMUSG00000055805",554.222778516168,3.06808663984078,0.284796845169243,10.7728954582258,4.62231736040881e-27,5.55611435792986e-25,"Fmnl1","formin-like 1","57778"
"105","ENSMUSG00000060550",1235.22709316025,2.47143857877065,0.229567265918652,10.7656401659913,5.00127517280916e-27,5.95437532717022e-25,"H2-Q7","histocompatibility 2, Q region locus 7","15018"
"106","ENSMUSG00000025085",988.386696075457,2.51144818608488,0.234286980941426,10.7195379614916,8.24139932662781e-27,9.71940877190324e-25,"Ablim1","actin-binding LIM protein 1","226251"
"107","ENSMUSG00000034330",237.465914194334,-5.10927715332118,0.477001591382535,-10.7112371229465,9.01489831369209e-27,1.05322657775201e-24,"Plcg2","phospholipase C, gamma 2","234779"
"108","ENSMUSG00000064345",1018.46545623591,3.78525440108409,0.355920485140152,10.6351125015846,2.04581691723432e-26,2.36803308169872e-24,"ND2","NADH dehydrogenase subunit 2","17717"
"109","ENSMUSG00000029178",605.602817987881,2.97186072662146,0.27978746304345,10.6218509374737,2.35837786725311e-26,2.70477813931478e-24,"Klf3","Kruppel-like factor 3 (basic)","16599"
"110","ENSMUSG00000034171",199.94785282914,4.75072140162345,0.44808439908015,10.6022914686964,2.90767060197333e-26,3.30443547229714e-24,"Faah","fatty acid amide hydrolase","14073"
"111","ENSMUSG00000001700",298.67081631762,8.50616050476389,0.802365023247334,10.6013600522337,2.93677885057055e-26,3.30744796495337e-24,"Gramd3","GRAM domain containing 3","107022"
"112","ENSMUSG00000029810",276.974920069469,-4.32583652593319,0.409313437092615,-10.5685182403489,4.17031495921237e-26,4.65474172367088e-24,"Tmem176b","transmembrane protein 176B","65963"
"113","ENSMUSG00000015314",254.151445598562,3.89342469781291,0.368435249840362,10.5674598168874,4.21763863320486e-26,4.66590270386672e-24,"Slamf6","SLAM family member 6","30925"
"114","ENSMUSG00000038252",379.759210351215,-3.34515002486375,0.317295835349272,-10.5426849400071,5.49084887311818e-26,6.02114927744302e-24,"Ncapd2","non-SMC condensin I complex, subunit D2","68298"
"115","ENSMUSG00000048163",1770.89595457151,2.21715627582454,0.210660086255237,10.5248047470095,6.6398964961674e-26,7.21785618248597e-24,"Selplg","selectin, platelet (p-selectin) ligand","20345"
"116","ENSMUSG00000061132",206.707070450178,-4.82409656035034,0.458638615186838,-10.5182956702961,7.11489086253997e-26,7.66752160970794e-24,"Blnk","B cell linker","17060"
"117","ENSMUSG00000002477",727.926192094062,-2.77639765950904,0.264379418891627,-10.5015650278251,8.49597115704969e-26,9.07761841318617e-24,"Snrpd1","small nuclear ribonucleoprotein D1","20641"
"118","ENSMUSG00000022014",813.597252368865,2.64155376342616,0.252288868663234,10.4703539931134,1.1820015782859e-25,1.25222048560611e-23,"Epsti1","epithelial stromal interaction 1 (breast)","108670"
"119","ENSMUSG00000053044",2955.61698933892,15.2318658091368,1.45640878357026,10.4585099876953,1.3394540308267e-25,1.40710208734156e-23,"Cd8b1","CD8 antigen, beta chain 1","12526"
"120","ENSMUSG00000040274",866.618920026878,-2.63198988994084,0.252504016909398,-10.4235565127078,1.9357627115018e-25,2.016580804707e-23,"Cdk6","cyclin-dependent kinase 6","12571"
"121","ENSMUSG00000064109",569.863395313458,3.22191755496102,0.309874989545499,10.3974753163741,2.54589222173911e-25,2.63026435239344e-23,"Hcst","hematopoietic cell signal transducer","23900"
"122","ENSMUSG00000005161",774.173341143652,-2.64990598827523,0.255067393853973,-10.3890424731916,2.78131237693667e-25,2.84993328066273e-23,"Prdx2","peroxiredoxin 2","21672"
"123","ENSMUSG00000015937",3606.56979303489,-2.08470884895188,0.200767972223939,-10.383672384889,2.94234362269057e-25,2.99042582335405e-23,"Macroh2a1","macroH2A.1 histone","26914"
"124","ENSMUSG00000027639",632.435739594508,2.72329789116355,0.263285469805899,10.3435176015267,4.47792570264425e-25,4.51439912973837e-23,"Samhd1","SAM domain and HD domain, 1","56045"
"125","ENSMUSG00000038357",210.20650419916,-7.11577196809712,0.688020876113325,-10.3423779933751,4.53150922559374e-25,4.53187174633179e-23,"Camp","cathelicidin antimicrobial peptide","12796"
"126","ENSMUSG00000028480",301.811148513919,3.49064858329504,0.338255065589082,10.3195751916264,5.74768943899181e-25,5.70252902197116e-23,"Glipr2","GLI pathogenesis-related 2","384009"
"127","ENSMUSG00000026938",392.180246203661,-9.15868009003162,0.887712303766616,-10.3171715106018,5.893374675259e-25,5.80102967050494e-23,"Fcna","ficolin A","14133"
"128","ENSMUSG00000032218",221.691588384764,-4.5317723728464,0.440409693558744,-10.2899015147175,7.82563735612683e-25,7.64283535851105e-23,"Ccnb2","cyclin B2","12442"
"129","ENSMUSG00000020571",632.188147928492,-2.75286365092767,0.267753063183781,-10.2813525947905,8.5518900825578e-25,8.22362907092731e-23,"Pdia6","protein disulfide isomerase associated 6","71853"
"130","ENSMUSG00000030867",183.265376826176,-5.40843755352957,0.526034137762307,-10.2815333935103,8.53586059205425e-25,8.22362907092731e-23,"Plk1","polo like kinase 1","18817"
"131","ENSMUSG00000076437",834.916402788284,-2.55910437818576,0.249127636009268,-10.2722621190471,9.39748351302652e-25,8.9677817859805e-23,"Selenoh","selenoprotein H","72657"
"132","ENSMUSG00000023132",208.67019059857,7.13523837518596,0.695263214237607,10.2626433112963,1.03825076831581e-24,9.83270670811814e-23,"Gzma","granzyme A","14938"
"133","ENSMUSG00000004612",958.474564471919,2.67926429973165,0.261462410211058,10.2472255861517,1.21789167453181e-24,1.1447266032573e-22,"Nkg7","natural killer cell group 7 sequence","72310"
"134","ENSMUSG00000044037",209.857280173297,7.21332678559378,0.704174358743913,10.2436657853613,1.2635612216489e-24,1.17878946506216e-22,"Als2cl","ALS2 C-terminal like","235633"
"135","ENSMUSG00000001348",563.419805771646,2.79681810945338,0.273441259400557,10.2282227473082,1.4821435294002e-24,1.37246490822459e-22,"Acp5","acid phosphatase 5, tartrate resistant","11433"
"136","ENSMUSG00000051506",189.761466338351,-5.68808223778703,0.556276239875906,-10.2252834653803,1.52780313154423e-24,1.40434315789959e-22,"Wdfy4","WD repeat and FYVE domain containing 4","545030"
"137","ENSMUSG00000060470",385.286588816114,-3.20718449915046,0.314049290191499,-10.212360286485,1.7456587873096e-24,1.59288178833265e-22,"Adgrg3","adhesion G protein-coupled receptor G3","54672"
"138","ENSMUSG00000055675",198.074053193399,4.46834301307629,0.437805506932306,10.206228433228,1.8595295295949e-24,1.68449120648303e-22,"Kbtbd11","kelch repeat and BTB (POZ) domain containing 11","74901"
"139","ENSMUSG00000005410",724.292099945413,-2.97374900703642,0.291416913061039,-10.2044489312587,1.89393202876099e-24,1.70331253895979e-22,"Mcm5","minichromosome maintenance complex component 5","17218"
"140","ENSMUSG00000040990",310.177362009296,3.40918681842417,0.33571728513457,10.1549338368372,3.15023784331583e-24,2.81293737709223e-22,"Sh3kbp1","SH3-domain kinase binding protein 1","58194"
"141","ENSMUSG00000041235",262.864792195526,3.59954933015077,0.354534301556774,10.1528944148563,3.21678753826537e-24,2.85199014296847e-22,"Chd7","chromodomain helicase DNA binding protein 7","320790"
"142","ENSMUSG00000030978",469.59447141096,-3.65424749838375,0.360093113298695,-10.1480627188573,3.38006322509536e-24,2.97564580119135e-22,"Rrm1","ribonucleotide reductase M1","20133"
"143","ENSMUSG00000035042",9609.26713722712,8.59396334329777,0.847196060760094,10.144007675847,3.52341003011069e-24,3.08015026478418e-22,"Ccl5","chemokine (C-C motif) ligand 5","20304"
"144","ENSMUSG00000006362",295.417400943088,-4.06471051314634,0.401278587353255,-10.1293979824747,4.0916073512934e-24,3.55202663184158e-22,"Cbfa2t3","CBFA2/RUNX1 translocation partner 3","12398"
"145","ENSMUSG00000026034",232.574653669896,4.01746483820822,0.397859450767464,10.0976986482503,5.6553754080722e-24,4.87571365353866e-22,"Clk1","CDC-like kinase 1","12747"
"146","ENSMUSG00000022443",895.730491814342,2.46661069983962,0.244339711292469,10.095005379159,5.81278875439489e-24,4.97710083689661e-22,"Myh9","myosin, heavy polypeptide 9, non-muscle","17886"
"147","ENSMUSG00000028644",259.384150991375,-8.14906411894525,0.808392133973971,-10.0805831433383,6.73253576797131e-24,5.72540337655846e-22,"Ermap","erythroblast membrane-associated protein","27028"
"148","ENSMUSG00000058135",179.829904381787,-5.2669666902512,0.522651186628701,-10.0774031036362,6.95397224254235e-24,5.87375723000148e-22,"Gstm1","glutathione S-transferase, mu 1","14862"
